group,age,fiinc,fninc,ownermort,ownerhome,rentalmort,rentalhome,dweght,year
group 4,45,12567.32240119781,12544.70673516755,-16095.666511518666,42458.34069193655,-2197.8937717453387,5511.413956147532,4.92475334801e11,2002
group 3,45,8521.601531987657,8508.475781200483,-12702.861748557343,35665.794315234605,-2133.300424175242,7116.158979028982,5.65453338277e11,2002
group 2,20,3468.4256466097736,3490.492328474808,-4705.432252664364,12260.596110059663,-903.7053261585676,1982.5983040412116,1.428088739972e12,2002
group 2,45,3751.9701995342502,3762.358983205648,-10648.894804757907,33302.08330782644,-1792.694935703036,4655.570375171361,3.97187286839e11,2002
group 10,65,162327.31593777856,124457.54960823976,-67030.14099822984,406310.28814763005,-30158.138172212613,417733.26301817567,1.682151e11,2003
group 1,65,-235.92163884492425,-259.87172984171985,-1570.690829430114,13176.393534230661,-172.7043398369113,525.7055360913522,1.270641493766e12,2003
group 9,65,49842.21621660054,47008.61103985806,-41330.737542931754,240491.5801944009,-7041.657546030775,74238.20531603602,1.443456e11,2003
group 2,65,3713.555886215345,3912.192843582767,-5854.492117384235,145762.43075838548,-1043.9553900041296,8749.726031200345,2.43463846008e11,2003
group 8,65,38016.582070635755,36880.912499611535,-29684.241647237308,142185.63016388463,-6264.089079158607,63864.35627150164,1.820942e11,2003
group 7,65,29599.026985814446,28853.95901519536,-23070.161097208555,124772.38245228541,-3672.6516427720007,39467.426692914,2.119607e11,2003
group 6,65,22940.902044259812,22735.303331760842,-20089.874728158844,122285.35985003329,-2713.8589682862225,24439.91632958768,2.895687e11,2003
group 5,65,17316.542473500263,17214.15523369517,-14656.756136714828,87266.59172466659,-1972.445197890626,21099.291856597105,3.161284e11,2003
group 4,65,12931.837852399944,12857.820270336066,-12852.37368254463,70899.19896511135,-1698.3533713977688,17895.10912036851,3.75009664272e11,2003
group 3,65,8281.534129099738,8288.939354110698,-5897.225526507169,73680.09792007065,-849.4789840156675,10158.574162773171,3.75706382437e11,2003
group 10,45,128956.94662977284,116712.19829708154,-102781.02183522868,279266.9447066865,-18204.565443239702,91959.35032596608,1.065906760889e12,2003
group 10,20,105855.24020752568,99452.26858175363,-101244.88581668829,250319.9133435556,-11680.734676430788,52961.20786905911,8.521994e11,2003
group 1,20,-8963.49742282851,-9320.853928207269,-1821.130434697987,8620.903515803628,-9924.11769959388,16888.51326281875,3.82755840012e11,2003
group 1,45,-7723.8105464622595,-8342.766657004422,-1549.2144638760196,6813.12180663812,-7663.527077125433,15941.875638256979,4.31860104856e11,2003
group 9,45,48714.110214978435,48289.73611215708,-62495.60417708554,142166.70332739805,-5255.35296948622,19585.930096178257,9.432904e11,2003
group 9,20,47750.89429280867,47691.51999714097,-56360.939305449945,122352.61141527408,-4183.846953765965,9604.600755370268,9.982504e11,2003
group 8,20,36186.80685065798,36186.13761604586,-42778.82359404438,88997.77696882217,-4307.317598532692,10238.901179130811,1.0304736e12,2003
group 8,45,37679.3500862325,37446.052145223475,-42810.8705760014,91712.28050512246,-5290.829744028065,14723.82622475706,8.74769120196e11,2003
group 7,45,29638.411156970422,29507.210178603025,-36576.26221603221,77672.9046181097,-4566.102312776647,13322.81057562662,7.781126e11,2003
group 7,20,28667.42625608544,28621.927701811386,-32776.68862996921,59439.722137576115,-3594.447744793975,7362.772557022901,1.094723970788e12,2003
group 6,20,22589.802080664078,22547.784279568496,-23520.078114684748,44173.96955236399,-2546.40994551285,5785.076671855264,1.140158821996e12,2003
group 6,45,22717.84761564522,22657.862851201153,-29215.69698873716,59680.048816507726,-4045.7886446985012,13421.768552234718,6.5659993275e11,2003
group 5,20,17135.626191726536,17112.32169703732,-17464.407125033686,34002.18355982178,-1867.1611541999598,4776.429032662431,1.123173085238e12,2003
group 5,45,17552.29607907488,17502.529667467956,-22878.60425033538,50110.26661543724,-2059.949979368077,9404.97162792745,6.6098920613e11,2003
group 4,20,12719.357264376817,12726.284910041466,-15463.81162477999,31525.41838216446,-1386.7961213656497,3333.6168435675045,1.100107694435e12,2003
group 4,45,12636.485966356515,12579.551208009669,-17258.927611273088,42149.06259354947,-2228.361722900521,7802.23311942717,5.96563854598e11,2003
group 3,45,8384.594380340253,8346.86621343096,-14328.124646450682,31915.3303543922,-1840.988105471701,5957.167637475562,5.96438052612e11,2003
group 3,20,8262.487175520066,8244.89741646541,-9724.425064074154,22159.247263218007,-1436.603697134953,4372.108802978775,1.121793518529e12,2003
group 2,20,3303.0510556007944,3312.3783441467826,-5317.735760674009,14360.334881861438,-1101.3923770191793,2718.8032447705714,1.398279621746e12,2003
group 2,45,3542.4699082268526,3565.4918590774773,-8204.86758756818,27417.265096476942,-2090.768207729602,4329.483104890767,4.36864128729e11,2003
group 10,65,188360.69524945784,129690.95145192542,-74508.0293402457,419942.6600734737,-29006.751968633413,440788.75404173805,1.845193e11,2004
group 1,65,-236.2111046111023,-254.9332680607459,-1734.2565432229023,14287.432537157463,-282.8582661120347,597.253340169353,1.254902701987e12,2004
group 2,65,3912.2583469265046,4076.024247777043,-5230.636160333396,138584.95578611485,-1236.7018947912982,10780.784313240532,2.57075735433e11,2004
group 9,65,51313.14948928321,47823.88111401785,-45831.489098906975,272967.2301410246,-8669.546959937348,87215.92036869937,1.68169e11,2004
group 8,65,39552.94071199538,37690.31647756861,-32240.567448608635,170965.9109951426,-5504.904854565292,75238.72622896508,1.76632372928e11,2004
group 7,65,30823.80854586899,29758.72305094567,-19041.53290596445,114867.8658347421,-1929.6853839097628,31890.97925657292,2.35144769123e11,2004
group 6,65,24041.72810066825,23440.499816880107,-23618.541701783804,137026.59705722908,-2592.1132143840896,32220.5879396801,2.88073545557e11,2004
group 5,65,18237.345391198458,17913.61476397987,-18011.748738301194,110843.74539324724,-2620.8397230524633,27922.6690740164,3.41536695956e11,2004
group 4,65,13380.357997932379,13140.529624489425,-14135.522058739858,83185.68230515903,-1042.6913614396963,14700.733270587383,3.437912e11,2004
group 3,65,8628.957173012894,8582.528537213311,-7783.8799711259735,82572.42736635255,-910.2126840061167,11446.903110136825,3.62082406913e11,2004
group 10,20,119179.56940877592,108694.16916183401,-112078.06674217011,284549.2825006884,-14186.211774044372,60060.532927280576,8.027799e11,2004
group 10,45,143012.63747708846,124371.39636694826,-113965.20699202453,301827.57362768194,-18339.796849160895,102208.31822262688,1.125121832011e12,2004
group 1,20,-8986.409142868055,-9631.500920269578,-1758.4279229712045,8136.104655209867,-10092.306938274178,16872.138764276413,4.02982197428e11,2004
group 1,45,-8169.261858959012,-8897.915770405976,-1946.8169446616193,7928.628535608603,-8539.93073580954,16207.864270995817,4.48656542378e11,2004
group 9,45,52002.972949893956,51335.227971811895,-68696.9378340391,155064.30946377513,-6236.652046484684,21233.676695833285,9.684995e11,2004
group 9,20,49139.16700178793,48861.72892542206,-66206.1424977066,140309.1202935114,-4980.321151927014,13773.04119372344,9.7532235353e11,2004
group 8,20,37452.26831872519,37359.18870322413,-47668.29234047701,99907.42795063937,-4061.7114762120414,8694.943982019024,1.0015424e12,2004
group 8,45,39623.9374727589,39412.06542084556,-51102.19736338722,110333.82257583768,-4529.110124312591,15606.950080040306,9.263593e11,2004
group 7,45,31112.461980017135,30873.67922661947,-41308.254443271086,77874.11681441506,-4874.233108570369,13949.441925676092,8.112624e11,2004
group 7,20,30098.473867063385,30000.091502654264,-37128.762238728734,69632.11381491557,-3449.9785969151394,7559.257316694901,1.0707597e12,2004
group 6,20,23444.568240292894,23385.291096384906,-27730.42613500565,50779.21693248587,-2376.9949460145635,6688.368080665256,1.101757832688e12,2004
group 6,45,24310.64068328718,24151.931265740015,-33506.381110845396,62615.05305831835,-4021.0212677327113,12030.208347029582,7.11534141737e11,2004
group 5,45,18238.782134767185,18131.878465499005,-27044.53243045608,55640.184692419425,-3530.8082236970577,9053.920798577661,6.70332509544e11,2004
group 5,20,17973.270768652037,17924.780617418088,-20580.44156865148,42618.49888989055,-2295.7475318037723,5362.810101341136,1.114608128138e12,2004
group 4,20,13307.169029571112,13271.576661426234,-16612.253917571612,33729.4455398725,-2094.9338847741938,5541.887986177272,1.112230426446e12,2004
group 4,45,13370.893583817182,13313.792525716304,-23830.09472572074,53219.85976547765,-2059.6879269276646,7604.109541563696,6.37273950961e11,2004
group 3,45,8792.61433592145,8745.982394238708,-13127.162362312198,36370.17624960766,-1558.1504999818635,6622.613125798084,5.38697705768e11,2004
group 3,20,8702.540365466517,8672.29640623087,-10970.892065876322,24557.737439162043,-1352.1181227091536,4557.441083284372,1.208403691965e12,2004
group 2,45,3853.2237516987234,3870.9949563461755,-7758.786350681107,29305.197079372916,-1729.0990902599526,4809.618534143331,4.35685304041e11,2004
group 2,20,3533.2445692961787,3539.104242803056,-5754.22025327408,14242.417988551684,-1082.3089630713343,2468.9983566317155,1.419219055505e12,2004
group 10,65,207010.44874411385,136785.43080051645,-80472.72371811491,465400.33167256205,-28358.93069284948,486802.5955387165,2.001884e11,2005
group 1,65,-330.34410481726655,-360.61254988786976,-1849.741483097972,18883.871266363945,-248.29421790519353,584.5784790916712,1.229330555739e12,2005
group 9,65,53289.696247356,48300.09147621064,-40018.233439653275,257622.47925381616,-7788.979318788527,86432.66423414681,1.88695022729e11,2005
group 8,65,40440.72910016888,38247.87582592573,-35987.94113167191,178057.26718324304,-5901.335567409262,55234.30880818087,1.972578e11,2005
group 7,65,32167.06772302104,30643.74032787705,-26247.17220307892,146372.33745032904,-3244.7994951030714,46426.52569535508,2.378166e11,2005
group 6,65,25144.82872851563,24226.27207671502,-22699.737775911024,142675.7109490528,-2489.0583120896513,36129.369198410786,3.03452002937e11,2005
group 5,65,18856.13276765051,18545.23758730823,-20224.15063188725,108477.18574090532,-3038.2707727865577,27434.80991527641,3.057852e11,2005
group 4,65,14022.601119566825,13790.933912274206,-15785.967161254997,94835.0534502322,-1826.4236726741324,14468.14155081124,3.548356e11,2005
group 3,65,9296.067689524507,9177.954511409482,-9756.960474639201,111911.73292751462,-1633.7606039671339,14564.996286746904,3.70828821974e11,2005
group 2,65,4223.374892076341,4272.199092677706,-11183.298572394726,178747.71751649608,-890.5986402182039,10796.098456189084,2.63130880624e11,2005
group 10,45,163543.72572393768,136486.32053113435,-129735.8555039649,352133.8723099797,-20883.35895693829,119404.07687716743,1.144990040824e12,2005
group 10,20,131967.43516541153,117495.75506628295,-126669.7048243504,312576.22557813843,-16496.948546239753,78211.29684881962,7.897609e11,2005
group 1,20,-13798.225411655754,-15190.501601674021,-1264.5957433524666,9317.945562418063,-12985.33992192039,21024.667376520152,4.26425264654e11,2005
group 1,45,-13611.300389056008,-15058.553552687197,-1904.8430880976673,8842.159769735845,-12307.22081963169,23109.201831089104,4.76820726008e11,2005
group 9,20,51936.80051526099,51581.847837626534,-72843.16074595501,154788.23662696246,-5557.494059693274,11775.076502029153,9.11943e11,2005
group 9,45,53810.83953777479,52930.968818918576,-75672.72142862156,176529.52874131408,-7141.438405989248,24100.69536866309,1.0352724e12,2005
group 8,45,40382.726772115624,39914.20015661282,-57218.036801430026,125132.55974404729,-4814.558575089657,15981.791186119724,9.094831e11,2005
group 8,20,39668.00856428358,39502.06053758037,-54660.17579153503,108018.601842763,-4869.359070284187,10679.155116279597,1.0231735e12,2005
group 7,45,31424.65327181341,31085.29162615949,-45847.66179906257,91643.02707802506,-4908.807607520159,12952.747798237951,8.41910757621e11,2005
group 7,20,31683.72891877334,31612.186565627086,-40806.41237674872,79846.94946141777,-3524.5151191591826,9531.938117016722,1.054343801717e12,2005
group 6,20,24273.312612232836,24212.678788759942,-32525.618519048214,56086.9908965189,-2681.0448980265537,5655.506556699742,1.136202577276e12,2005
group 6,45,25259.369035944088,24971.914757021234,-37939.09112474316,77971.93427602974,-3100.7720388243392,14763.501518282905,7.07031638776e11,2005
group 5,20,18761.676940059115,18721.549062107642,-23761.574819539037,46650.22784726749,-2260.7938030991786,5660.647549337209,1.135592331972e12,2005
group 5,45,19091.72096505858,18964.05626821275,-30963.57639175533,60027.61621935364,-3079.7929120956665,7064.122462049266,6.84417626476e11,2005
group 4,20,13782.064586112365,13758.351578507589,-17305.652950207907,35028.64617478845,-1802.4339729134426,4368.283462354012,1.19863903701e12,2005
group 4,45,14102.317260258664,13975.948935836434,-23684.712315870584,56033.60275390527,-2364.1676542805335,9250.11591545791,5.80002792908e11,2005
group 3,20,9041.740535067012,8994.840877082544,-12337.054497354082,29087.140889643637,-1830.4306664082947,4633.2451441241365,1.196778782877e12,2005
group 3,45,9271.402021939446,9205.231560960612,-20884.6203078461,51854.14286811108,-3468.7526385610863,11847.99579074185,5.59815282409e11,2005
group 2,20,3764.367938439171,3753.2013742990716,-6517.338350116905,17213.12030839171,-1035.978023534918,2189.741161448549,1.447984088672e12,2005
group 2,45,3943.950125536235,3921.0331080892865,-10067.353864060306,33252.520572546404,-2054.784399955078,4015.7377118651525,4.22870066859e11,2005
group 10,65,216064.99019635125,140670.99412683139,-88370.43350503633,468894.9189050839,-29191.42853961853,489093.7873940053,2.320836e11,2006
group 1,65,-608.5589459084617,-674.3334489807241,-2035.224663866576,23772.627968260433,-832.2567515565923,1536.889941797749,1.162296139524e12,2006
group 9,65,56722.57396374094,51874.54863004528,-40626.99140127892,251456.17140179902,-6671.517244863986,92388.43899906529,1.806961e11,2006
group 8,65,42045.37921553828,39322.36739732997,-32016.68478736488,175920.7969007882,-4028.4117619580284,70657.81399080223,2.05928e11,2006
group 7,65,33287.09984014639,31843.853747393263,-33795.379709611836,147278.33163680224,-4669.724229748553,42377.14987146664,2.460812e11,2006
group 6,65,26036.118538663795,25070.676545390023,-24963.53135542078,126236.94663413806,-3537.705664390695,44479.32170286099,3.005548e11,2006
group 5,65,19910.415232322095,19364.45138213515,-21148.11804062469,109753.34816209608,-2133.482381662794,22658.916552537554,3.387929e11,2006
group 4,65,14899.939333405415,14634.734219952106,-23067.93152233603,116996.69443466161,-1610.585973179857,17705.84144823561,3.650136e11,2006
group 3,65,9762.873329830389,9613.866848187625,-12000.728180724398,126809.58287710925,-1390.3378260868515,15607.791967860505,3.909657e11,2006
group 2,65,4442.6645691466765,4451.89331820863,-15828.265380023602,197056.05806371017,-1348.392700016858,9545.128060546684,2.82823293003e11,2006
group 10,45,175093.26293428522,146726.28202788022,-140485.69485267074,374880.95849883393,-21962.131556421955,124946.34979044936,1.154338964176e12,2006
group 10,20,141352.79070196475,124840.90038182038,-138811.18227472407,339238.8909297199,-18294.05691255057,87024.0684876802,7.72984407747e11,2006
group 9,20,54641.04187809411,54190.959470704256,-80681.95336916891,176073.7798532133,-6534.910175215971,17472.731151040174,9.440731e11,2006
group 9,45,56254.16490788065,55242.81926424714,-86407.73578423039,195744.62837395212,-6973.1265157789885,26421.233967762928,1.035842245324e12,2006
group 8,20,41395.87046384925,41116.773388112975,-61098.14948941267,114367.64333246725,-4519.272672147989,9690.553817914883,9.902732e11,2006
